,text_content,Contador,Golpe
928,"*Para quem já tem seu candidato, ok. Eu não quero mudar sua filosofia, e nem você mudará a minha, então desconsiderar essa mensagem. Mas pra você que está na dúvida, atenção, segue lista das considerações importantes do governo Bolsonaro:*

1. Criado o PIX (fazendo o banco perder e o povo ganhar).
2. Deu 33% de aumento aos professores. 
3. Deu 92% de desconto para aos alunos que deviam o FIES.
4. Aumentou o Bolsa Atleta de 1.000,00 para 8.000,00 reais. 
5. Possibilitou a transferência de veículos sem cartório. 
6. Inseriu a tecnologia 5G brasileira. 
7. Obteve recordes na exportação brasileira. 
8. Obteve superavit na balança comercial do Brasil.
9. Criou o programa ÁGUA Doce.
10. Possibilitou a prova de vida dos idosos pelo celular. 
12. Zerou impostos federais para gasolina e gás.
13. Reduziu imposto e teve recordes na apuração.
14. Deu até 13° do bolsa família, lembra que antes até gato e filho de prefeito era cadastrado no bolsa? Depois que revitalizou deu até pra pagar acréscimo a quem realmente precisava.
15. Mais de 380 mil casas entregues: Projeto Casa Verde e Amarela.
16. Primeira feira do Grafeno do Brasil.
17. Parceria com a NASA Missão ARTEMIS.
18. Finalmente a transposição do Rio São Francisco concluída, pois estava parada há décadas -  Água para o Nordeste.
19. Aumentou de 180,00 no Bolsa Família para 600,00 com o programa Auxílio Brasil.
20. Construção de 2 adutoras no agreste e Síridó.
21. Lucro recorde na CAIXA Econômica.
22. Saúde para os povos indígenas aumetou em 30%.
23. Asfaltamento para a Transamazônica, a BR230 que estava intransitável em vários trechos.
24. Ferrovias construídas:
Ferrovia do Sol
Ferrovia Paraná 
Ferrovia Mato Grosso 
Ferrovia Tocantins e
Ferrovia Goiás(Tarcísio do asfalto).
24. Combate so garimpo ilegal.
25. Alterou a Lei ROUANET para ser mais justa com os pequenos artistas.
26. Melhoras na educação que não aconteciam desde 2005: Novo Ensino Médio com novos materiais e sistema de tutoria(200,00 reais aos tutores), entre outros.
27. Perfuração de poços de gás na Amazônia.
28. Combate ao narcotráfico como nunca antes, nunca tanta droga foi apreendida(coisa de cinema, interceptando aviões em pleno vôo).
29. Combate a corrupção, polícia federal está trabalhando como nunca.
30. Terminando as obras paradas(escolas, hospitais) de vários anos.
32. Lançamento de 3 satélites para o monitoramento da Amazônia.
33. Carteira de motorista agora válida por 10 anos.
34. Carteira nacional digital para estudantes(quebrou esquemas de venda de carteiras nos DCEs das universidades)
35. Deu mais de 100 mil títulos de terra em Mato Grosso, e em nome da mulher do núcleo familiar.
36. Privatização de estatais que não funcionavam bem e desnecessárias para governo. 
37. Construção do Complexo solar na Paraíba.
38. Investiu em cursos online para instrução e capacitação de professores no Novo Ensino Médio.
39. Construídas várias infraestruturas como Anel Viário de Fortaleza.  BR 222. BR 022. BR 285. BR 116. Rota Bioceanica Chile- Brasil.  Ponte de integração Brasil-Paraguai.
40. Menor taxa de juros da história do Brasil.
41. Ampliação e investimentos nas usinas de energia eólicas e fotovoltaicas.
42. Pensão vitalícia para os filhos com Zicavírus. 
43. Vacina 100% brasileira para covid, VERSAMUNE.
43. Fez voltar o patriotismo nos brasileiros, fez o povo ser mais atuante e atualizado politicamente, muitos jovens já abriram os olhos sobre a doutrinação em escolas e universidades.
44. Nos fez ver as coisas erradas que ficavam escondidas dos brasileiros. ""Conhecereis a verdade e a verdade vos libertará"".
45. Defendeu abertamente a  importância da liberdade, da igreja, da família e de Deus.
46. Lutou pela moralização na política e no governo. 
47. É a favor de um estado menor e com menos interferência do estado na vida do povo.
48. Defendeu a liberdade Econômica e dos empreendimentos.
49. Diminuiu a burocratização de muitas coisas no Brasil.
50. É contra o neocomunismo, da ideologia partidária nas escolas, da ideologia de gênero e do aborto.
52. Defendeu e
defende a família, os valores de respeito às liberdades de pensamento, de expressão, de ir e vir, de trabalhar na pandemia, pois também se morre de fome, e a honestidade com o dinheiro público.
53. Recuperou a Petrobras que deu lucro de mais de 40 bilhões. 
54. Fez o brasileiro a voltar a acreditar e ter esperança no Brasil.
55. Pediu para que o exército cavasse poços de água no sertão.
56. Fez diminuir as invasões de terra pelo MST doando terras para que investissem na agricultura familiar.
57. Fez diminuir a criminalidade no país, bandido bom é bandido preso.
58. Mostrou que sem roubar sobra dinheiro para muitas coisas.
59. Com seu jeito meio bruto de ser expressou o desejo, sentimento e o que a maiorias do povo pensa, sem hipocrisia. 
60. Mostrou que ama o Brasil e está pronto a dar a vida por uma pátria livre. 🇧🇷 🇧🇷🇧🇷
*Se não acredita, pesquisa mais a fundo e verás que sim, ele fez muito pelo Brasil.*",2,0
929,CONFISCAR O SRU DINHEIRO 🏧,2,0
930,"Mais um que perdeu a mamata do nosso dinheiro facil e fica ai cantando de galo, não trabalha não pra ver se dinheiro vai cair do céu de novo.",2,0
931,"Deixa de ser sem noção, vc acha que com tantos inimigos que querem dinheiro fácil que ele tem, iam ficar esperando foro privilegiado acabar para prender ele? ja teriam tirado ele do poder a muito tempo, acorda pra vida.",2,0
932,"Terça-feira, 04 de outubro de 2022.
*_Sede sóbrios; vigiai; porque o diabo, vosso adversário, anda em derredor, bramando como leão, buscando a quem possa tragar. 1 Pedro 5:8_*
  🌟 Acredite você ou não, mas o mal é real. E existe um responsável que é nosso inimigo e ele não perde tempo e nem oportunidade para nos derrubar. O interessante que assim como diz o versículo, ele fica ao derredor fazendo barulho, isso porque ele trabalha com a mentira, o engano e a confusão, fazendo com que nós mesmos façamos as escolhas erradas. Por isso devemos vigiar e guardar a Palavra de Deus, para podermos andar no caminho certo, evitando dor e sofrimento.
  🙏ORAÇÃO: Obrigado Deus por me ensinar através da Sua Palavra, quais são as estratégias do inimigo para que eu possa vigiar e fazer as escolhas certas. Ensina-me Sua Verdade cada dia mais, para que eu seja liberto do engano e do erro.",2,0
933,Não sei se é 100% verdade mas se foi realmente verdade nós tivemos muita sorte.,2,0
934,Ele E valentão não presta não vale nada os filhos brigam por dinheiro e morrem de ciúmes de micheque ....que já foi presa e sua mãe também...moram na favela de Brasília..Micheque tem vergonha de sua Família. LADRONA DOS CHEQUES DO QUEROIS AQUELA FALSA CRENTE FARISEU .....SO TA NA IGREJA PO BOSOLOID GANHAR .....E NAO BISCANDO JESUS,2,0
935,"Afff o cara já é o presidente é só ver os resultados, deflação, desemprego caindo , PIB crescendo, criminalidade caindo, combustível baixando, tem que desenhar será",2,0
936,"A série do UOL só traz cópia de 5 escrituras em nome de políticos da família Bolsonaro em que há o termo que eles falsamente identificam como ""dinheiro vivo"". Nelas, o valor somado da quantia paga em ""moeda corrente"" (que não significa pagamento em espécie) é de R$ 430 mil.",2,0
937,"Sem citar fontes, os jornalistas afirmam que esse termo significa pagamento ""em espécie"", isto é, em dinheiro vivo. Mas, as principais associações de notários desmentem essa informação. Segundo eles, o termo significa que o pagamento feito em Real, que é a moeda nacional.",2,0
938,"A família Bolsonaro comprou 51 imóveis com dinheiro vivo? 

Desde 2020, o UOL vem publicando uma série de reportagens dizendo que familiares do Bolsonaro compraram imóveis com dinheiro vivo, com base em escrituras que dizem ""pagamento em moeda corrente"".



https://twitter.com/saritacoelho/status/1577161605061935104?t=o5BA8P_mkYosmrAecd20ZQ&s=08",2,0
939,"*SE ALGUÉM TE PERGUNTAR O QUE FOI QUE BOLSONARO FEZ DE BOM PARA O BRASIL, MOSTRE ESSA LISTA ABAIXO COM ALGUMAS COISAS QUE ELE FEZ.*

1. Criou o PIX 
2. Deu 33% de aumento aos professores. 
3. Deu 92% de desconto para aos alunos que deviam o FIES.
4. Aumentou o Bolsa Atleta de 1.000,00 para 8.000,00 reais. 
5. Possibilitou a transferência de veículos sem cartório. 
6. Criou a tecnologia 5G brasileira. 
7. Obteve recordes na exportação brasileira. 
8. Obteve superavit na balança comercial do Brasil 
9. Criou o programa ÁGUA Doce
10. Possibilitou a prova de vida dos idosos pelo celular. 
12. Zerou impostos federais para gasolina e gás 
13. Reduziu imposto e teve recordes na apuração.
14. Fez voltar os jogos estudantis 
15. Mais de 380 mil casas entregues.  Projeto Casa Verde e Amarela 
16. Primeira feira do Grafeno do Brasil 
17. Parceria com a NASAS Missão ARTEMIS
18. Transposição do Rio São Francisco, parada há décadas -  Água para o Nordeste 
19. Aumentou de 180,00 no Bolsa Família para 600,00 com o programa Auxílio Brasil 
20. Construção de 2 adutoras no agreste e Síridó 
21. Lucro recorde para na CAIXA Econômica 
22. Saúde para os povos indígenas aumentou em 30%
23. Asfaltamento para a Transamazônica, a 230.
24. Ferrovias construídas:
Ferrovia do Sol
Ferrovia Paraná 
Ferrovia Mato Grosso 
Ferrovia Tocantins e
Ferrovia Goiás 
24. Combate ao garimpo ilegal 
25. Alterou a Lei ROUANET
26. Melhoras na educação desde 2005
27. Perfuração de poços de gás na Amazônia 
28. Combate ao narcotráfico como nunca antes 
29. Combate a corrupção nunca visto antes 
30. Terminando as obras paradas de vários anos 
32. Lançamento de 3 satélites para o monitoramento da Amazônia 
33. Carteira de motorista agora válida por 10 anos 
34. Carteira nacional digital para estudantes 
35. Deu mais de 100 mil títulos de terra em Mato Grosso 
36. Privatização de estatais que não funcionavam bem e desnecessárias para governo. 
37. Construção do Complexo solar na Paraiba
38. Curso on line para instrução e capacitação de professores 
39. Construídas várias infraestruturas como Anel Viário de Fortaleza. BR 222. BR 022. BR 285. BR 116. Rota Bioceanica Chile- Brasil. Ponte de integração Brasil-Paraguai.
40. Menor taxa de juros da história do Brasil 
41. Ampliação e investimentos nas usinas de energia eólicas e fotovoltaicas
42. Pensão vitalícia para os filhos com Zica Vírus. 
43. Vacina 100% brasileira para covid, VERSAMUNE
43. Fez voltar o patriotismo nos brasileiros.
44. Nos fez ver as coisas erradas que ficavam escondidas dos brasileiros. ""Conhecereis a verdade e a verdade vos libertará""
45. Defendeu abertamente a  importância da liberdade, da igreja, da família e de Deus.
46. Lutou pela moralização na política e no governo. 
47. É a favor de um estado menor e com menos interferência do estado na vida do povo.
48. Defendeu a liberdade Econômica e dos empreendimentos.
49. Diminuiu a burocratização de muitas coisas no Brasil 
50. É contra o neo comunismo, da ideológica partidária nas escolas, a ideologia de gênero e do aborto.
52. Defendeu e defende a família tradicional, os valores cristãos e a honestidade com o dinheiro público.
53. Recuperou a Petrobras que deu lucro de mais de 40 bilhões. 
54. Fez os brasileiros a voltar a acreditar e ter esperança no Brasil.
55. Pediu para que o exército cavasse poços de água no sertão.
56. Fez diminuir as invasões de terra pelo MST
57. Fez diminuir a criminalidade no país 
58. Mostrou que sem roubar sobra dinheiro para muitas coisas.
59. Com seu jeito de ser expressou o desejo, sentimento e o que o povo pensa. 
60. Mostrou que ama o Brasil e está pronto a dar a vida por uma pátria livre. 
🇧🇷🇧🇷🇧🇷
#BolsonaroReeleito2022",2,0
940,"Santinho dessa senhora, no chão domingo em vários locais em São Paulo. Depois é chamada de porca e não sabe porquê.

Ela gastou 3,2 milhões para ter 13 mil votos, quase 250 reais por voto.

Isso prova que dinheiro hoje em dia não compra mais eleições e que traidor têm seu destino determinado: a lata do lixo.",2,0
941,"O Nordeste tem tudo para virar um grande centro de desenvolvimento, de geração de emprego, de ter um IDH melhor!",2,0
942,"ACUSAM O BOLSONARO DE GENOCIDA.
SÓ LER E VERIFICAR QUE O BRASIL FOI UM DOS PAISES QUE MAIS VACINARAM E UM DOS PRIMEIROS!
ACUSAM ELE DE RACISTA, MOSTREM UM CASO DE RACISDO DO MESMO, ACUSAM ELE DE HOMOFÓBICO MOSTRE UM CASO DE HOMOFOBIA DELE, ACUSAM DISSO OU AQUILO, MAIS 99% É MENTIRA OU INVENÇÕES DE QUEM QUER ARRUMAR UM MOTIVO PARA VOTAR NO LULA!
CLARO ELE PODE ATÉ NÃO SER O CARA MAIS POLIDO DO MUNDO, MAIS COM CERTEZA ELE TEM AS MELHORES INTENÇÕES E AÇÕES PARA O SEU POVO, A PROVA MAIOR É QUE ELE NÃO SE VACINOU, POREM FOI UM DOS PRIMEIROS DO MUNDO A COMPRAR AS VACINAS E VACINAR SEU POVO!
AGORA O LULA, ESSE SIM MAIS DE 90% DAS ACUSAÇÕES QUE FAZEM CONTRA ELE SÃO REAIS!
BASTA VC VER TODOS OS MELHORES AMIGOS DELE, TODOS OS LIDERES DE SEU PARTIDO, TODOS OS TESOUREIROS DO SEU PARTIDO, FORAM PRESOS POR CORRUPÇÃO, LAVAGEM DE DINHEIRO, FORMAÇÃO DE QUADRILHA, ETC; E DEVOLVERAM BILHÕES DESVIADOS DO DINHEIRO PUBLICO, ETC, ETC.
MAIS SE VOCÊ AINDA TEM CORAGEM OU PENSA EM VOTAR NESSE CARA O PROBLEMA REALMENTE ESTA EM VOCÊ QUE APÓIA ESSE TIPO DE GENTE. 
VOCÊ É A FAVOR DO CRIME ORGANIZADO, DAS QUADRILHAS, ETC?
É SÓ OLHAR QUEM OS BANDIDOS APÓIAM?
QUEM OS ESTUPRADORES VOTAM?
QUEM OS TRAFICANTES APÓIAM?
QUEM É A FAVOR DO ABORTO?
QUEM SÃO OS ANTI CRISTO, ETC, ETC. 
VOCÊ REALMENTE JÁ PAROU PARA PENSAR EM QUANTAS PESSOAS MORRERAM POR CULPA DOS DESVIOS DE DINHEIRO DESSES CARAS?
QUANTOS HOSPITAIS, ESCOLAS, DELEGACIAS, BOMBEIROS, CASAS PRÓPRIAS, ESTRADAS DEIXARAM DE SER CONSTRUIDAS, ENTÃO QUEM É MESMO O GENOCIDA, ME AJUDE AI VAI!

Justo, Justíssimo!",2,0
943,"INFRAESTRUTURA E OBRAS FINALIZADAS:

Esta gestão concluiu obras que estavam sendo esperadas pela população há muito tempo.

Outros governos fizeram muitas inaugurações de obras, para lucrar eleitoralmente.

Nós escolhemos finalizar obras e servir aos brasileiros.

- Concluímos a Transposição do Rio São Francisco, após 13 anos de espera, e ainda ampliamos o projeto.

- O sonho com a transposição vinha desde o período do Império.
- Em Minas Gerais, nós pavimentamos um trecho da BR-154 que liga Centro-Oeste e Sudeste.

- Foram 50 anos de espera dessa obra importantíssima para a logística da produção nacional.

- Concluímos a Nova Ponte do Guaíba (RS), após 10 anos do anúncio da obra;

- Na BR-163, nós encerramos com quase meio século de espera com a conclusão de trechos que ligam o Mato Grosso ao Pará.

- Concluímos a Ponte do Abunã (Acre-Rondônia), esperada há anos, e assim acabamos com a ""indústria das balsas"";

- Concluímos, ao todo, mais de quarenta obras que haviam sido iniciadas em gestões anteriores.

E ainda temos muitas outras obras que são desta gestão .

- Gestões anteriores viam a iniciativa privada como inimiga, mas nós a vemos como amiga.
- Com essa mudança de valores, nós estamos atendendo o interesse da população, e não os interesses da cartilha ideológica da esquerda.

- Através de Projetos de Parcerias com a Iniciativa Privada, já captamos mais de R$286,8 bilhões de investimentos em infraestrutura.

- São valores que virarão milhares de empregos e melhorias para todos os brasileiros.

- Já concluímos 45 desses projetos de parceria, sendo 4 rodoviários, 5 ferroviários, 6 aeroviários e 30 portuários.

- Ainda temos R$249,79 bilhões na carteira de projetos de 2022 a 2024.

Já são R$ 179,82 bilhões de investimentos totais em rodovias até 2023 através de projetos de parceria.

Criamos também o Programa Pro Trilhos, que permitiu a livre iniciativa no setor ferroviário.

- o Pro Trilhos já conta com 76 requerimentos para construção e operação de ferrovias,
com mais de R$ 224 bilhões em investimentos.

. Além disso tudo, conseguimos muitas melhorias na infraestrutura através de desestatizações e privatizações, que nos governos anteriores, por motivos ideológicos, eram vistas com maus olhos.

- Através de venda de ativos da União, nós arrecadamos R$ 227 bilhões.

- Realizamos ao todo 148 leilões até junho de 2022.
- Foram 35 portos; 34 aeroportos; 7 rodovias; 6 ferrovias; 31 projetos de energia, óleo, gás e mineração; 9 projetos de saneamento básico; e mais 26 projetos de outras áreas.

- Os leilões realizados somam uma expectativa de investimento de R$ 865,7 bilhões nesses setores, com R$ 149,5 bilhões em outorgas.

- Ainda temos mais 176 projetos de desestatização na nossa carteira de projetos.

Espalhem notícias reais e realizações do governo entre jovens.",2,0
