Golpe,text_content,count,processed_text_content,n_words
0,"Oração poderosa para conseguir algo impossível 

Criador do mundo,

Tu que dissestes, 

peça e receberás,

inclinai Teus ouvidos a esta humilde criatura. 

Na Glória do Teu Poder

Ouve a minha prece 

Ó Pai amado. 

Fazei que por Vossa Vontade 

eu obtenha a graça que tanto almejo 

e necessito para minha vida 

Que derrame suas bençãos sobre 
Bolsonaro e ele ganhe estas eleições

e que isto seja feito pelo Poder do Eu Sou.

Deus supre agora todas as minhas necessidades, 

EU SOU a Sua abundância e riqueza 

presentes em minha vida 

e em todo o Universo. 

EU SOU A SUA PERFEIÇÃO presente em minha agora.

EU SOU a SUA Oportunidade presente em minha Vida Agora.

EU SOU O PLENO AMOR presente em minha vida agora.

Fazer esta prece diariamente, 7 vezes seguida. Rezar também o Salmo 23.

O Senhor é meu pastor 

Nada me faltará.

Ele me faz repousar em pastos verdejantes

Leva-me para junto das águas de descanso

Refrigera-me a alma

Guia-me pelas veredas da justiça

Por amor do seu nome,

Ainda que eu ande pelo vale da sombra da morte,

Não temerei mal algum,

Porque Tu estás comigo.

A Tua vara e Teu cajado me consolam

Preparas-me uma mesa na presença dos meus adversários,

Unges-me a cabeça com óleo,

O meu cálice transborda

Bondade e misericórdia certamente me seguirão

Todos os dias da minha vida

E habitarei na Casa do Senhor 

Para todo o sempre.

Amém e assim seja 🙌🏻🙏🏻",3,"orocao poderoso conseguir olgo impossivel 
 
 criodor Mundo 
 
 disseste   
 
 pecer receberasr 
 
 inclinoi ouvir o humilde crioturo   
 
 glorio poder 
 
 ouve precer  
 
 o poi omodo   
 
 fozei vosso vontode  
 
 obtenho groco tonto olmejo  
 
 necessito vido  
 
 derrome bencao sobre 
 bolsonoro gonhe eleicao 
 
 fazerer poder 
 
 deu supre ogoro todo necessidodes   
 
 obundancio riquezo  
 
 presente vido  
 
 todo universo   
 
 perfeicao presente ogoro 
 
 oportunidode presente vido ogoro 
 
 plenar omor presente vido ogoro 
 
 fozer precer dioriomente vez seguido rezor solmo 
 
 senhor postor  
 
 nodo foltora 
 
 foz repousor postos verdejontes 
 
 levo junto aguos desconso 
 
 refrigero olmo 
 
 guio veredos justico 
 
 omor nome 
 
 oindo onde vole sombro morte 
 
 temer mol olgum 
 
 porque estas comigo 
 
 voro cojodo consolom 
 
 preporos meso presenco odversarios 
 
 unges cobeco oleo 
 
 calice tronsbordo 
 
 bondode misericordio certomente seguir 
 
 todo dios vido 
 
 hobitorei coso senhor  
 
 todo sempre 
 
 omem ossim maos_poro maos_juntos",1395
1,"Quando uma empresa é confiável, você certamente terá tranquilidade investindo seu dinheiro, eu me beneficiei muito com essa plataforma também",3,empresa confiavel certamente tranquilidader investir dinheiro beneficiei Plataforma,141
1,"feedback de Elena Ramos 37 anos. Brasil,Bahia

você pode ativar o bot e começar a ganhar dinheiro aqui
conecte-se comigo:
@AuthurSennna 
@AuthurSennna 
@AuthurSennna",3,"feedback eleno ramo ano Brasil Bahia 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo 
 authursenna 
 authursenna 
 authursenna",165
1,"O principal benefício de dinheiro💰 fundos de mercado sobre outras opções de investimento de curto prazo😊 é que eles são relativamente👥 muito mais seguros do que, digamos, ações ou investimentos em ações. Além disso, os investimentos de mercado em dinheiro💵💵 têm uma taxa de retorno decente pela duração do investimento, o que é outra vantagem.🌸🌸

Basta clicar em👇👇

@AuthurSennna",3,"principal beneficio de dinheiro saco_de fundo mercado sobre outro opcao investimento curto prazo rosto_sorridente relativamente silhueta_de seguro dizer acao investimento acao alem de isso investimento mercado dinheiro nota_de nota_de ter taxa retorno decente duracao investimento outro vantagem flor_de flor_de 
 
 bastar clicar dorso_da dorso_da 
 
 authursenna",379
1,"ENVIE SEU PEDIDO !!!

OI ?

OLÁ ?

QUÃO?

QUER INVESTIR?
 
QUER SABER MAIS SOBRE INVESTIMENTOS?

COMO DEVO COMEÇAR?

COMO POSSO INVESTIR?

COMO SABER MAIS DO QUE ESTAMOS FAZENDO AQUI?

👇👇👇👇👇👇Clique no link
e me mande uma mensagem agora
   👇👇👇

@AuthurSennna",3,"enviar pedir ! ! ! 
 
 oi ? 
 
 ola ? 
 
 quao ? 
 
 quererer investir ? 
 
 quererer saber sobre investimento ? 
 
 dever comecar ? 
 
 poder investir ? 
 
 saber fazer aqui ? 
 
 dorso_da dorso_da dorso_da dorso_da dorso_da dorso_da clicar linkr 
 Mande mensagem agora 
 dorso_da dorso_da dorso_da 
 
 authursenna",257
1,"Feedback de William Pires 23 anos. Brazil, Sorocaba.

Você pode ativar o bot e começar a ganhar dinheiro aqui
Conecte-se comigo: 
👇👇👇
@ARTURSENNA_BLOG_01 
@ARTURSENNA_BLOG_01 
@ARTURSENNA_BLOG_01 
@ARTURSENNA_BLOG_01",3,"feedback will pir ano brazil sorocabar 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo 
 Dorso_da Dorso_da Dorso_da 
 artursenna _ blog _ 
 artursenna _ blog _ 
 artursenna _ blog _ 
 artursenna _ blog _",216
0,"https://tribunanacional.com.br/noticia/4751/elon-musk-condena-fauci-ganho-de-funcao-e-apenas-outra-maneira-de-dizer-arma-biologica-#.Y6ypMKckLPg.telegram
Elon Musk condena Fauci: “Ganho de função é apenas outra maneira de dizer arma biológica”

O CEO do Twitter, Elon Musk, criticou o Dr. Anthony Fauci na quarta-feira, acusando o principal consultor médico de Biden de supervisionar a criação de uma “arma biológica COVID” que matou milhões em todo o mundo.",3,"tribunanacional 
 Elon musk condenar Fauci ""ganho funcao apenas outro maneira dizer arma biologico” 
 
 ceo twitter Elon musk criticar dr anthony Fauci quarto feira acusar principal consultor medico biden supervisionar criacao ""arma biologico covidr"" matar milhao todo mundo",458
1,"Feedback de Jerónimo Veiga 31 anos. Brasil, Cariacica.

Você pode ativar o bot e começar a ganhar dinheiro aqui
Conecte-se comigo: @AuthurSennna",3,"feedback jeronimo veiga ano Brasil cariacica 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo authursenna",144
0,"Atenção por FAVOR🙏🙏🙏🙏

    Todos os novos seguidores no grupo devem ser notados

para obter mais informações sobre como iniciar seu investimento

você pode enviar mensagens apenas para o administrador do grupo

  não envie dinheiro para ninguém de fora, exceto o administrador
  
seja sábio não se permita ser uma farsa

envie uma mensagem ao administrador para obter mais informações📥📥📥
                      @FabricioGoncalvex02_bot",3,"atencao favor maos_junto maos_junto maos_junto maos_junto 
 
 todo novo seguidor grupo dever notado 
 
 obter informacao sobre iniciar investimento 
 
 poder enviar mensagem apenas administrador grupo 
 
 enviar dinheiro ninguem exceto administrador 
 
 sabio permitir farsa 
 
 enviar mensagem administrador obter informacao bandeja_de bandeja_de bandeja_de 
 fabriciogoncalvex _ bot",434
0,"Atenção por FAVOR🙏🙏🙏🙏

    Todos os novos seguidores no grupo devem ser notados

para obter mais informações sobre como iniciar seu investimento

você pode enviar mensagens apenas para o administrador do grupo

  não envie dinheiro para ninguém de fora, exceto o administrador
  
seja sábio não se permita ser uma farsa

envie uma mensagem ao administrador para obter mais informações📥📥📥📥📥📥📥
@AuthurSennna
@AuthurSennna",3,"atencao favor maos_junto maos_junto maos_junto maos_junto 
 
 todo novo seguidor grupo dever notado 
 
 obter informacao sobre iniciar investimento 
 
 poder enviar mensagem apenas administrador grupo 
 
 enviar dinheiro ninguem exceto administrador 
 
 sabio permitir farsa 
 
 enviar mensagem administrador obter informacao bandeja_de bandeja_de bandeja_de bandeja_de bandeja_de bandeja_de bandeja_de 
 authursenna 
 authursenna",419
0,Parece que alguém está com saudades do dinheiro com juros subsidiado do BNDES para empresários amigos comprarem jatinho...,3,parecer alguem saudade dinheiro juro subsidiar bndes empresario amigo comprar jatinho,122
1,"Feedback de  Costa luiz
43 anos. Brasil, Amazonas

Você pode ativar o bot e começar a ganhar dinheiro aqui 
Conecte-se comigo:
@Fabricio_Goncalvez_Botz",3,"feedback Costa Luiz 
 ano Brasil amazona 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo 
 fabricio _ goncalvez _ Botz",151
1,"Quando uma empresa é confiável, com certeza você terá tranquilidade investindo seu dinheiro, eu me beneficiei muito dessa plataforma parabéns a você...",3,empresa confiavel certeza tranquilidade investir dinheiro beneficiei de esse Plataforma parabens,151
0,"Orientações sobre apreensão de menores acompanhados dos pais nos  acampamentos pelo Conselho Tutelar.

1 obter documentação com identificação do membro do Conselho Tutelar que está  tentando fazer a apreensão ou a Notificação de Apreensão ,

2 entrar no site do Ministério Público Federal e fazer a  denúncia com as devidas identificações (fatos e dados);

3 segundo Ministério Público Federal este procedimento de Apreensão e Notificação é irregular,  nenhuma criança pode ser apreendida sem que haja  as devidas comprovações de maus tratos, ou irregularidades no tratamento do menor,

Fonte: consulta ao Ministério Público Federal por telefone (21 39719553)

Por favor repassem.",3,"orientacao sobre apreensaor pequeno acompanhar pai acampamento Conselho tutelar 
 
 obter documentacao identificacao membro Conselho tutelar tentar fazer apreensaor notificacao apreensaor 
 
 entrar site ministerio publico federal fazer denuncia devide o identificacao fato dar 
 
 segundo ministerio publico federal procedimento apreensaor notificacao irregular nenhum crianca poder apreender devide o comprovacao mau trato irregularidade tratamento pequeno 
 
 fonte consulta ministerio publico federal telefone 
 
 favor repar",680
1,"Feedback de Mario Barreiro 33 anos. Brazil, Ananindeua.

Você pode ativar o bot e começar a ganhar dinheiro aqui: @FabricioGoncalvex02_bot 
Conecte-se comigo: @FabricioGoncalvex02_bot",3,"feedback mario barreiro ano brazil ananindeua 
 
 poder ativar bot comecar ganhar dinheiro aqui Fabriciogoncalvex _ bot 
 conectir comigo Fabriciogoncalvex _ bot",183
1,"Feedback de Fábio Duarte 32 anos. Brazil, Sorocaba.

Você pode ativar o bot e começar a ganhar dinheiro aqui
Conecte-se comigo: @Fabricio_Goncalvez_Botz",3,"feedback fabio duarte ano brazil sorocabar 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo fabricio _ goncalvez _ Botz",152
0,Impressionante: Desemprego cai para menos de 9% e Brasil bate recorde de empregos ☛ https://terrabrasilnoticias.com/2022/10/impressionante-desemprego-cai-para-menos-de-9-e-brasil-bate-recorde-de-empregos/,3,impressionante desemprego cair pouco Brasil bater recorde emprego  terraBrasilnoticias,204
1,"Investimentos seguros, fluxo constante de lucros e crescimento financeiro são os benefícios de investir com uma empresa legítima.",3,investimento seguro fluxo constante lucro crescimento financeiro beneficio investir empresa legitimo,129
1,"Aqueles que estão prontos para depositar seu dinheiro de investimento devem me enviar uma mensagem agora estou ativo para prosseguir com seu processo de investimento, @FabricioGoncalvez_robot",3,pronto depositar dinheiro investimento dever enviar mensagem agora ativo prosseguir processo investimento fabriciogoncalvez _ robot,191
0,"Apoiado…
Temos o direito de gastar o nosso dinheiro aonde queremos…
👏👏👏",3,"apoiar... 
 direito gastar dinheiro aonde querer... 
 maos_aplaudir maos_aplaudir maos_aplaudir",71
1,"ENVIE O SEU PEDIDO AGORA, ESTAMOS ABERTOS

como posso começar?❄️
 
como ganhar ?❄️

qual aplicativo posso usar para iniciar?❄️

quantas horas leva para ganhar?❄️

o investimento é seguro?❄️

Eu quero investir e ganhar?❄️

toque no nome de usuário abaixo e envie ao administrador uma mensagem privada agora🤳🤳

@Fabricio_Goncalvez_Botz
@Fabricio_Goncalvez_Botz",3,"enviar pedir agora abertos 
 
 poder comecar ? floco_de 
 
 ganhar ? floco_de 
 
 aplicativo poder usar iniciar ? floco_de 
 
 quanta hora levar ganhar ? floco_de 
 
 investimento seguro ? floco_de 
 
 querer investir ganhar ? floco_de 
 
 tocar nome usuariar abaixo enviar administrador mensagem privado agora selfie selfie 
 
 fabricio _ goncalvez _ Botz 
 fabricio _ goncalvez _ Botz",358
1,"Feedback de Anderson Vilalobos 30 anos. Brazil, São José dos Pinhais.

Você pode ativar o bot e começar a ganhar dinheiro aqui: 
Conecte-se comigo: @Fabricio_Goncalvez_Botz",3,"feedback Anderson vilalobo ano Brazil Jose pinhal 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo fabricio _ goncalvez _ Botz",172
1,"Feedback de Marcos Gama
23 anos. Brazil, Macapá.

Você pode ativar o bot e começar a ganhar dinheiro aqui
Conecte-se comigo: @Fabricio_Goncalvez_Botz",3,"feedback marco Gama 
 ano brazil macapa 
 
 poder ativar bot comecar ganhar dinheiro aqui 
 conecter comigo fabricio _ goncalvez _ Botz",149
0,"*SE ALGUÉM TE PERGUNTAR O QUE FOI QUE BOLSONARO FEZ DE BOM PARA O BRASIL, MOSTRE ESSA LISTA ABAIXO COM ALGUMAS COISAS QUE ELE FEZ.*

1. Criou o PIX 
2. Deu 33% de aumento aos professores. 
3. Deu 92% de desconto para aos alunos que deviam o FIES.
4. Aumentou o Bolsa Atleta de 1.000,00 para 8.000,00 reais. 
5. Possibilitou a transferência de veículos sem cartório. 
6. Trouxe a tecnologia 5G para o Brasil.
7. Obteve recordes na exportação brasileira. 
8. Obteve superavit na balança comercial do Brasil 
9. Criou o programa ÁGUA Doce
10. Possibilitou a prova de vida dos idosos pelo celular. 
12. Zerou impostos federais da  gasolina e do gás 
13. Reduziu impostos federais  e teve recordes na arrecadação .
14. Fez voltar os jogos estudantis 
15. Mais de 1 milhão e 200 mil casas entregues.  Projeto Casa Verde e Amarela 
16. Primeira feira do Grafeno do Brasil e primeira bateria de nióbio com tecnologia brasileira 
17. Parceria com a NASAS Missão ARTEMIS
18. Transposição do Rio São Francisco, parada há  anos-  Água para o Nordeste 
19. Aumentou de 180,00 do Bolsa Família para 600,00 com o programa Auxílio Brasil ( 21 milhões de famílias beneficiadas)
20. Construção de 2 adutoras no agreste e Síridó 
21. Lucro recorde para na CAIXA Econômica 
22. Assistência a Saúde para os povos indígenas aumetou em 30%
23. Asfaltamento para a Transamazônica, a  BR 230.
24. Ferrovias construídas:
Ferrovia do Sol
Ferrovia Paraná 
Ferrovia Mato Grosso 
Ferrovia Tocantins e
Ferrovia Goiás 
24. Combate so garimpo ilegal 
25. Alterou a Lei ROUANET para beneficiar o artista que precisa desse apoio financeiro. 
26. Redução de 40% da taxa de homicídios no Brasil 
27. Perfuração de poços de gás na Amazônia 
28. Combate ao narcotráfico como nunca antes 
29. Combate a corrupção nunca visto antes 
30. Terminando as obras paradas de vários anos 
32. Lançamento de 3 satélites para o monitoramento da Amazônia 
33. Carteira de motorista agora válida por 10 anos 
34. Carteira nacional digital para estudantes 
35. Deu mais de 400 mil títulos de terras 
36. Privatização de estatais que servem como cabide de emprego e roubalheira de políticos 
37. Construção do Complexo solar na Paraiba
38. Curso on line para instrução e capacitação de professores 
39. Construídas várias infraestruturas como Anel Viário de Fortaleza.  BR 222. BR 022. BR 285. BR 116. Rota Bioceanica Chile- Brasil.  Ponte de integração Brasil-Paraguai.
40. Menor taxa de juros da história do Brasil 
41. Ampliação e investimentos nas usinas de energia eólicas e fotovoltaicas
42. Pensão vitalícia para os filhos com Zica Vírus. 
43. Vacina 100% brasileira para covid, VERSAMUNE
43. Resgatou  o patriotismo nos brasileiros.
44. Nos fez ver as coisas erradas que ficavam escondidas dos brasileiros. ""Conhecereis a verdade e a verdade vos libertará""
45. Defendeu abertamente a  importância da liberdade, da igreja,  da família e de Deus.
46. Lutou pela moralização na política e no governo. 
47. É a favor de um estado menor e com menos interferência do estado na vida do povo.
48. Defendeu a liberdade Econômica e dos empreendimentos.
49. Diminuiu a burocratização na abertura de empresas 
50. É contra o neo comunismo, da ideológica partidária nas escolas, a ideologia de gênero e do aborto.
52. Defendeu e
defende a família tradicional, os valores cristãos e a honestidade com o dinheiro público.
53. Recuperou a Petrobras que deu lucro de mais de 40 bilhões. 
54. Fez os brasileiros a voltar a acreditar e ter esperança no Brasil.
55.  o exército fez poços de água no sertão.
56. Fez diminuir as invasões de terra pelo MST
57. Fez diminuir a criminalidade no país 
58. Mostrou que sem roubar sobra dinheiro para muitas coisas.
59. É o presidente mais amado e querido de todos os tempos pelo povo brasileiro e outros países.
60. Mostrou que ama o Brasil e está pronto a dar a vida por uma pátria livre. 🇧🇷 🇧🇷🇧🇷",3,"* alguem perguntar bolsonaro fazer bom Brasil mostre listar abaixo algum coisa fazer * 
 
 criar pix 
 dar aumento professor 
 dar desconto aluno dever fie 
 aumentar Bolsa atleta real 
 possibilitar transferencia veiculos cartorio 
 trazer tecnologia g Brasil 
 obter recorde exportacao Brasileira 
 obter superavit balanca comercial Brasil 
 criar programar agua doce 
 possibilitar prova vida idoso celular 
 zerar imposto federal gasolinar gas 
 reduziu imposto federal recorde arrecadacao 
 fazer voltar jogo estudantil 
 milhao mil casa entregar projeto casa verde amarrela 
 primeiro feira grafeno Brasil primeiro bateria niobio tecnologia Brasileira 
 parceria naso missao artemis 
 transposicao rio Francisco parar ano agua nordeste 
 aumentar Bolsa familior programar Auxilio Brasil milhao familiors beneficiadas 
 construcao adutor agrestir sirido 
 lucro recorde caixa economico 
 assistencia saude povo indigena aumetar 
 asfaltamento transamarzonico br 
 ferrover construir 
 ferrover sol 
 ferrover parana 
 ferrover mato grosso 
 ferrover tocantim 
 ferrover goias 
 combaterr so garimpo ilegal 
 alterar lei rouanet beneficiar artista precisar de esse apoio financeiro 
 reducao taxa homicidio Brasil 
 perfuracao poco gas Amazonia 
 combaterr narcotrafico nunca antes 
 combaterr corrupcao nunca ver antes 
 terminar obra parars varios ano 
 lancamento satelite monitoramento Amazonia 
 carteira motorista agora valer ano 
 carteira nacional digital estudante 
 dar mil titulo terra 
 privatizacao estatal servir cabidir emprego roubalheira politico 
 construcao complexo solar paraiba 
 curso on line instrucao capacitacao professor 
 construir varias infraestruturo Anel viario fortaleza br br br br rota bioceanico chiler Brasil ponte integracao Brasil paraguai 
 pequeno taxa juro Historia Brasil 
 ampliacao investimento usina energia eolico fotovoltaico 
 pensao vitalicio filhos zica virus 
 vacina Brasileira covid versamuner 
 resgatar patriotismo Brasileiros 
 fazer ver coisa errar ficar escondida Brasileiros conhecerel verdade verdade libertar 
 defendar abertamente importancia liberdade igrejo familior dars 
 lutar moralizacao politico governo 
 favor estar pequeno menos interferencia estar vida povo 
 defendar liberdade economico empreendimento 
 diminuir burocratizacao aberturar empresa 
 contra neo comunismo ideologico partidario escola ideologia genero aborto 
 defendar 
 defender familior tradicional valor cristaos honestidade dinheiro publico 
 recuperar petrobra dar lucro bilhao 
 fazer Brasileiros voltar acreditar ter esperanca Brasil 
 exercito fazer poco agua sertar 
 fazer diminuir invasao terra mst 
 fazer diminuir criminalidade pais 
 mostrar roubar Sobra dinheiro muito coisa 
 presidente amarr querido todo tempo povo Brasileiro outro pais 
 mostrar amar Brasil pronto dar vida patria livre bandeira_Brasil bandeira_Brasil bandeira_Brasil",3873
